timestamp,sampleNum,BIOZI,BIOZQ,BIOZ
28108.6826171875,1.0,28432.0,8430.0,123156.0
28135.365478515625,2.0,119158.0,-23728.0,90998.0
28162.048095703125,3.0,260984.0,-84609.0,30117.0
28188.730712890625,4.0,331961.0,-114726.0,0.0
28215.413330078125,5.0,318846.0,-109089.0,5637.0
28242.09619140625,6.0,302384.0,-102475.0,12251.0
28268.77880859375,7.0,300419.0,-102022.0,12704.0
28295.46142578125,8.0,299064.0,-101769.0,12957.0
28322.14404296875,9.0,295257.0,-100482.0,14244.0
28348.826904296875,10.0,291405.0,-99165.0,15561.0
28375.509521484375,11.0,288035.0,-98030.0,16696.0
28402.192138671875,12.0,284729.0,-96909.0,17817.0
28428.874755859375,13.0,281387.0,-95761.0,18965.0
28455.5576171875,14.0,278078.0,-94625.0,20101.0
28482.240234375,15.0,274818.0,-93516.0,21210.0
28508.9228515625,16.0,271600.0,-92428.0,22298.0
28535.605712890625,17.0,268422.0,-91350.0,23376.0
28562.288330078125,18.0,265281.0,-90272.0,24454.0
28588.970947265625,19.0,262174.0,-89205.0,25521.0
28615.653564453125,20.0,259106.0,-88156.0,26570.0
28642.33642578125,21.0,256079.0,-87120.0,27606.0
28669.01904296875,22.0,253084.0,-86099.0,28627.0
28695.70166015625,23.0,250119.0,-85096.0,29630.0
28722.38427734375,24.0,247190.0,-84103.0,30623.0
28749.067138671875,25.0,244300.0,-83115.0,31611.0
28775.749755859375,26.0,241441.0,-82128.0,32598.0
28802.432373046875,27.0,238613.0,-81150.0,33576.0
28829.114990234375,28.0,235821.0,-80193.0,34533.0
28855.7978515625,29.0,233064.0,-79255.0,35471.0
28882.48046875,30.0,230338.0,-78325.0,36401.0
28909.1630859375,31.0,227647.0,-77399.0,37327.0
28935.845703125,32.0,224982.0,-76484.0,38242.0
28962.528564453125,33.0,222333.0,-75595.0,39131.0
28989.211181640625,34.0,219697.0,-74736.0,39990.0
29015.893798828125,35.0,217094.0,-73889.0,40837.0
29042.57666015625,36.0,214541.0,-73040.0,41686.0
29069.25927734375,37.0,212033.0,-72190.0,42536.0
29095.94189453125,38.0,209556.0,-71340.0,43386.0
29122.62451171875,39.0,207100.0,-70495.0,44231.0
29149.307373046875,40.0,204668.0,-69658.0,45068.0
29175.989990234375,41.0,202272.0,-68835.0,45891.0
29202.672607421875,42.0,199911.0,-68025.0,46701.0
29229.355224609375,43.0,197578.0,-67225.0,47501.0
29256.0380859375,44.0,195268.0,-66437.0,48289.0
29282.720703125,45.0,192986.0,-65664.0,49062.0
29309.4033203125,46.0,190737.0,-64900.0,49826.0
29336.0859375,47.0,188510.0,-64145.0,50581.0
29362.768798828125,48.0,186298.0,-63387.0,51339.0
29389.451416015625,49.0,184112.0,-62634.0,52092.0
29416.134033203125,50.0,181963.0,-61898.0,52828.0
29442.81689453125,51.0,179845.0,-61176.0,53550.0
29469.49951171875,52.0,177749.0,-60459.0,54267.0
29496.18212890625,53.0,175670.0,-59744.0,54982.0
29522.86474609375,54.0,173612.0,-59034.0,55692.0
29549.547607421875,55.0,171579.0,-58334.0,56392.0
29576.230224609375,56.0,169569.0,-57645.0,57081.0
29602.912841796875,57.0,167579.0,-56964.0,57762.0
29629.595458984375,58.0,165610.0,-56291.0,58435.0
29656.2783203125,59.0,163653.0,-55637.0,59089.0
29682.9609375,60.0,161704.0,-55008.0,59718.0
29709.6435546875,61.0,159782.0,-54390.0,60336.0
29736.326171875,62.0,157901.0,-53762.0,60964.0
29763.009033203125,63.0,156055.0,-53126.0,61600.0
29789.691650390625,64.0,154231.0,-52494.0,62232.0
29816.374267578125,65.0,152425.0,-51873.0,62853.0
29843.05712890625,66.0,150639.0,-51265.0,63461.0
29869.73974609375,67.0,148876.0,-50664.0,64062.0
29896.42236328125,68.0,147138.0,-50068.0,64658.0
29923.10498046875,69.0,145418.0,-49477.0,65249.0
29949.787841796875,70.0,143718.0,-48892.0,65834.0
29976.470458984375,71.0,142039.0,-48314.0,66412.0
30003.153076171875,72.0,140375.0,-47747.0,66979.0
30029.835693359375,73.0,138731.0,-47190.0,67536.0
30056.5185546875,74.0,137110.0,-46634.0,68092.0
30083.201171875,75.0,135507.0,-46084.0,68642.0
30109.8837890625,76.0,133919.0,-45544.0,69182.0
30136.56640625,77.0,132351.0,-45007.0,69719.0
30163.249267578125,78.0,130807.0,-44471.0,70255.0
30189.931884765625,79.0,129283.0,-43945.0,70781.0
30216.614501953125,80.0,127777.0,-43435.0,71291.0
30243.29736328125,81.0,126286.0,-42928.0,71798.0
30269.97998046875,82.0,124806.0,-42419.0,72307.0
30296.66259765625,83.0,123347.0,-41917.0,72809.0
30323.34521484375,84.0,121905.0,-41424.0,73302.0
30350.028076171875,85.0,120469.0,-40939.0,73787.0
30376.710693359375,86.0,119030.0,-40472.0,74254.0
30403.393310546875,87.0,117601.0,-40023.0,74703.0
30430.075927734375,88.0,116205.0,-39570.0,75156.0
30456.7587890625,89.0,114844.0,-39108.0,75618.0
30483.44140625,90.0,113505.0,-38647.0,76079.0
30510.1240234375,91.0,112179.0,-38189.0,76537.0
30536.806640625,92.0,110865.0,-37740.0,76986.0
30563.489501953125,93.0,109568.0,-37301.0,77425.0
30590.172119140625,94.0,108287.0,-36864.0,77862.0
30616.854736328125,95.0,107022.0,-36425.0,78301.0
30643.537353515625,96.0,105774.0,-35989.0,78737.0
30670.22021484375,97.0,104539.0,-35559.0,79167.0
30696.90283203125,98.0,103317.0,-35134.0,79592.0
30723.58544921875,99.0,102108.0,-34722.0,80004.0
30750.268310546875,100.0,100914.0,-34315.0,80411.0
30776.950927734375,101.0,99738.0,-33908.0,80818.0
30803.633544921875,102.0,98577.0,-33509.0,81217.0
30830.316162109375,103.0,97428.0,-33123.0,81603.0
30856.9990234375,104.0,96293.0,-32741.0,81985.0
30883.681640625,105.0,95168.0,-32349.0,82377.0
30910.3642578125,106.0,94055.0,-31956.0,82770.0
30937.046875,107.0,92955.0,-31580.0,83146.0
30963.729736328125,108.0,91867.0,-31216.0,83510.0
30990.412353515625,109.0,90792.0,-30851.0,83875.0
31017.094970703125,110.0,89733.0,-30480.0,84246.0
31043.777587890625,111.0,88687.0,-30119.0,84607.0
31070.46044921875,112.0,87643.0,-29775.0,84951.0
31097.14306640625,113.0,86591.0,-29446.0,85280.0
31123.82568359375,114.0,85542.0,-29123.0,85603.0
31150.508544921875,115.0,84518.0,-28796.0,85930.0
31177.191162109375,116.0,83527.0,-28465.0,86261.0
31203.873779296875,117.0,82552.0,-28133.0,86593.0
31230.556396484375,118.0,81587.0,-27796.0,86930.0
31257.2392578125,119.0,80633.0,-27461.0,87265.0
31283.921875,120.0,79687.0,-27138.0,87588.0
31310.6044921875,121.0,78755.0,-26824.0,87902.0
31337.287109375,122.0,77835.0,-26511.0,88215.0
31363.969970703125,123.0,76926.0,-26195.0,88531.0
31390.652587890625,124.0,76027.0,-25883.0,88843.0
31417.335205078125,125.0,75141.0,-25577.0,89149.0
31444.017822265625,126.0,74266.0,-25268.0,89458.0
31470.70068359375,127.0,73399.0,-24962.0,89764.0
31497.38330078125,128.0,72542.0,-24669.0,90057.0
31524.06591796875,129.0,71694.0,-24381.0,90345.0
31550.748779296875,130.0,70860.0,-24093.0,90633.0
31577.431396484375,131.0,70041.0,-23806.0,90920.0
