timestamp,sampleNum,BIOZI,BIOZQ,BIOZ
74493.98754882812,334.0,8076.0,-4080.0,198310.0
74512.67016601562,335.0,7985.0,-4029.0,198361.0
74531.35278320312,336.0,7893.0,-3981.0,198409.0
74550.03540039062,337.0,7804.0,-3932.0,198458.0
74568.71801757812,338.0,7714.0,-3884.0,198506.0
74587.40063476562,339.0,7626.0,-3839.0,198551.0
74606.08325195312,340.0,7533.0,-3797.0,198593.0
74624.765625,341.0,7440.0,-3759.0,198631.0
74643.4482421875,342.0,7346.0,-3725.0,198665.0
74662.130859375,343.0,7254.0,-3692.0,198698.0
74680.8134765625,344.0,7163.0,-3657.0,198733.0
74699.49609375,345.0,7075.0,-3619.0,198771.0
74718.1787109375,346.0,6991.0,-3578.0,198812.0
74736.861328125,347.0,6910.0,-3534.0,198856.0
74755.5439453125,348.0,6831.0,-3489.0,198901.0
74774.2265625,349.0,6754.0,-3444.0,198946.0
74792.9091796875,350.0,6679.0,-3398.0,198992.0
74811.591796875,351.0,6605.0,-3354.0,199036.0
74830.2744140625,352.0,6530.0,-3310.0,199080.0
74848.95678710938,353.0,6455.0,-3268.0,199122.0
74867.63940429688,354.0,6380.0,-3227.0,199163.0
74886.32202148438,355.0,6307.0,-3187.0,199203.0
74905.00463867188,356.0,6234.0,-3147.0,199243.0
74923.68725585938,357.0,6162.0,-3107.0,199283.0
74942.36987304688,358.0,6091.0,-3070.0,199320.0
74961.05249023438,359.0,6019.0,-3035.0,199355.0
74979.73510742188,360.0,5949.0,-3000.0,199390.0
74998.41772460938,361.0,5882.0,-2966.0,199424.0
75017.10034179688,362.0,5816.0,-2930.0,199460.0
75035.78295898438,363.0,5753.0,-2893.0,199497.0
75054.46557617188,364.0,5691.0,-2857.0,199533.0
75073.14794921875,365.0,5629.0,-2820.0,199570.0
75091.83056640625,366.0,5569.0,-2783.0,199607.0
75110.51318359375,367.0,5509.0,-2747.0,199643.0
75129.19580078125,368.0,5448.0,-2712.0,199678.0
75147.87841796875,369.0,5387.0,-2677.0,199713.0
75166.56103515625,370.0,5326.0,-2642.0,199748.0
75185.24365234375,371.0,5265.0,-2611.0,199779.0
75203.92626953125,372.0,5202.0,-2582.0,199808.0
75222.60888671875,373.0,5134.0,-2558.0,199832.0
75241.29150390625,374.0,5063.0,-2538.0,199852.0
75259.97412109375,375.0,4994.0,-2520.0,199870.0
75278.65673828125,376.0,4928.0,-2500.0,199890.0
75297.33935546875,377.0,4865.0,-2478.0,199912.0
75316.02172851562,378.0,4805.0,-2452.0,199938.0
75334.70434570312,379.0,4749.0,-2421.0,199969.0
75353.38696289062,380.0,4696.0,-2389.0,200001.0
75372.06958007812,381.0,4645.0,-2356.0,200034.0
75390.75219726562,382.0,4593.0,-2323.0,200067.0
75409.43481445312,383.0,4543.0,-2291.0,200099.0
75428.11743164062,384.0,4493.0,-2260.0,200130.0
75446.80004882812,385.0,4444.0,-2231.0,200159.0
75465.48266601562,386.0,4394.0,-2202.0,200188.0
75484.16528320312,387.0,4344.0,-2174.0,200216.0
75502.84790039062,388.0,4295.0,-2145.0,200245.0
75521.53051757812,389.0,4248.0,-2117.0,200273.0
75540.212890625,390.0,4199.0,-2090.0,200300.0
75558.8955078125,391.0,4150.0,-2065.0,200325.0
75577.578125,392.0,4100.0,-2041.0,200349.0
75596.2607421875,393.0,4051.0,-2018.0,200372.0
75614.943359375,394.0,4004.0,-1995.0,200395.0
75633.6259765625,395.0,3957.0,-1971.0,200419.0
75652.30859375,396.0,3912.0,-1947.0,200443.0
75670.9912109375,397.0,3868.0,-1922.0,200468.0
75689.673828125,398.0,3826.0,-1895.0,200495.0
75708.3564453125,399.0,3787.0,-1869.0,200521.0
75727.0390625,400.0,3746.0,-1844.0,200546.0
75745.7216796875,401.0,3705.0,-1820.0,200570.0
75764.404296875,402.0,3665.0,-1796.0,200594.0
75783.08666992188,403.0,3623.0,-1775.0,200615.0
75801.76928710938,404.0,3578.0,-1758.0,200632.0
75820.45190429688,405.0,3529.0,-1746.0,200644.0
75839.13452148438,406.0,3478.0,-1736.0,200654.0
75857.81713867188,407.0,3427.0,-1727.0,200663.0
75876.49975585938,408.0,3375.0,-1717.0,200673.0
75895.18237304688,409.0,3328.0,-1704.0,200686.0
75913.86499023438,410.0,3285.0,-1686.0,200704.0
75932.54760742188,411.0,3245.0,-1665.0,200725.0
75951.23022460938,412.0,3209.0,-1642.0,200748.0
75969.91284179688,413.0,3177.0,-1619.0,200771.0
75988.59545898438,414.0,3144.0,-1595.0,200795.0
76007.27783203125,415.0,3114.0,-1572.0,200818.0
76025.96044921875,416.0,3081.0,-1550.0,200840.0
76044.64306640625,417.0,3049.0,-1529.0,200861.0
76063.32568359375,418.0,3017.0,-1508.0,200882.0
76082.00830078125,419.0,2984.0,-1487.0,200903.0
76100.69091796875,420.0,2952.0,-1467.0,200923.0
76119.37353515625,421.0,2921.0,-1447.0,200943.0
76138.05615234375,422.0,2890.0,-1428.0,200962.0
76156.73876953125,423.0,2857.0,-1410.0,200980.0
76175.42138671875,424.0,2823.0,-1393.0,200997.0
76194.10400390625,425.0,2789.0,-1378.0,201012.0
76212.78662109375,426.0,2755.0,-1363.0,201027.0
76231.46899414062,427.0,2723.0,-1347.0,201043.0
76250.15161132812,428.0,2693.0,-1329.0,201061.0
76268.83422851562,429.0,2664.0,-1310.0,201080.0
76287.51684570312,430.0,2636.0,-1291.0,201099.0
76306.19946289062,431.0,2608.0,-1272.0,201118.0
76324.88208007812,432.0,2580.0,-1255.0,201135.0
76343.56469726562,433.0,2549.0,-1238.0,201152.0
76362.24731445312,434.0,2520.0,-1225.0,201165.0
76380.92993164062,435.0,2490.0,-1211.0,201179.0
76399.61254882812,436.0,2461.0,-1198.0,201192.0
76418.29516601562,437.0,2430.0,-1188.0,201202.0
76436.97778320312,438.0,2397.0,-1182.0,201208.0
76455.66040039062,439.0,2361.0,-1180.0,201210.0
76474.3427734375,440.0,2324.0,-1179.0,201211.0
76493.025390625,441.0,2288.0,-1174.0,201216.0
76511.7080078125,442.0,2252.0,-1166.0,201224.0
76530.390625,443.0,2217.0,-1154.0,201236.0
76549.0732421875,444.0,2185.0,-1141.0,201249.0
76567.755859375,445.0,2157.0,-1124.0,201266.0
76586.4384765625,446.0,2135.0,-1106.0,201284.0
76605.12109375,447.0,2114.0,-1089.0,201301.0
76623.8037109375,448.0,2094.0,-1072.0,201318.0
76642.486328125,449.0,2074.0,-1056.0,201334.0
76661.1689453125,450.0,2054.0,-1041.0,201349.0
76679.8515625,451.0,2033.0,-1026.0,201364.0
76698.53393554688,452.0,2010.0,-1012.0,201378.0
76717.21655273438,453.0,1989.0,-997.0,201393.0
76735.89916992188,454.0,1966.0,-984.0,201406.0
76754.58178710938,455.0,1943.0,-971.0,201419.0
76773.26440429688,456.0,1919.0,-961.0,201429.0
76791.94702148438,457.0,1895.0,-951.0,201439.0
76810.62963867188,458.0,1869.0,-939.0,201451.0
76829.31225585938,459.0,1845.0,-929.0,201461.0
76847.99487304688,460.0,1823.0,-918.0,201472.0
76866.67749023438,461.0,1806.0,-905.0,201485.0
76885.36010742188,462.0,1791.0,-891.0,201499.0
76904.04272460938,463.0,1776.0,-877.0,201513.0
76922.72509765625,464.0,1758.0,-863.0,201527.0
76941.40771484375,465.0,1738.0,-851.0,201539.0
76960.09033203125,466.0,1717.0,-839.0,201551.0
76978.77294921875,467.0,1695.0,-828.0,201562.0
76997.45556640625,468.0,1674.0,-818.0,201572.0
77016.13818359375,469.0,1654.0,-807.0,201583.0
77034.82080078125,470.0,1637.0,-797.0,201593.0
77053.50341796875,471.0,1620.0,-786.0,201604.0
77072.18603515625,472.0,1604.0,-776.0,201614.0
77090.86865234375,473.0,1588.0,-766.0,201624.0
77109.55126953125,474.0,1572.0,-756.0,201634.0
77128.23388671875,475.0,1555.0,-747.0,201643.0
77146.91650390625,476.0,1535.0,-743.0,201647.0
77165.59887695312,477.0,1508.0,-745.0,201645.0
77184.28149414062,478.0,1477.0,-748.0,201642.0
77202.96411132812,479.0,1447.0,-751.0,201639.0
77221.64672851562,480.0,1419.0,-751.0,201639.0
77240.32934570312,481.0,1397.0,-747.0,201643.0
77259.01196289062,482.0,1381.0,-738.0,201652.0
77277.69458007812,483.0,1367.0,-726.0,201664.0
77296.37719726562,484.0,1356.0,-714.0,201676.0
77315.05981445312,485.0,1348.0,-700.0,201690.0
77333.74243164062,486.0,1342.0,-685.0,201705.0
77352.42504882812,487.0,1337.0,-669.0,201721.0
77371.10766601562,488.0,1331.0,-656.0,201734.0
77389.7900390625,489.0,1324.0,-646.0,201744.0
77408.47265625,490.0,1315.0,-635.0,201755.0
77427.1552734375,491.0,1302.0,-627.0,201763.0
77445.837890625,492.0,1288.0,-618.0,201772.0
77464.5205078125,493.0,1271.0,-610.0,201780.0
77483.203125,494.0,1254.0,-603.0,201787.0
77501.8857421875,495.0,1235.0,-597.0,201793.0
77520.568359375,496.0,1217.0,-591.0,201799.0
77539.2509765625,497.0,1200.0,-585.0,201805.0
